NPRODUCTO,CONCURSO,ID,R1,R2,R3,R4,R5,FECHA,PRIMOS,REPETIDOS
60,19934,60516,6,0,5,1,5,2017-02-02,2,0
60,19933,13040,1,3,0,3,9,2017-02-02,2,1
60,19932,14761,1,4,7,6,0,2017-02-02,1,1
60,19931,4082,0,4,0,8,1,2017-02-01,0,0
60,19930,73863,7,3,8,6,2,2017-02-01,3,0
60,19929,90979,9,0,9,7,8,2017-02-01,1,1
60,19928,38119,3,8,1,1,8,2017-01-31,1,0
60,19927,6425,0,6,4,2,4,2017-01-31,1,1
60,19926,10438,1,0,4,3,7,2017-01-31,2,0
60,19925,25709,2,5,7,0,8,2017-01-30,3,1
60,19924,50139,5,0,1,3,8,2017-01-30,2,0
60,19923,39271,3,9,2,7,0,2017-01-30,3,0
60,19922,68126,6,8,1,2,5,2017-01-29,2,0
60,19921,73231,7,3,2,3,0,2017-01-29,4,0
60,19920,4909,0,4,9,0,8,2017-01-29,0,1
60,19919,36510,3,6,5,0,9,2017-01-28,2,0
60,19918,21287,2,1,2,8,6,2017-01-28,2,0
60,19917,53544,5,3,5,4,3,2017-01-28,4,0
60,19916,62861,6,2,8,6,0,2017-01-27,1,0
60,19915,76008,7,6,0,0,7,2017-01-27,2,0
60,19914,53963,5,3,9,6,2,2017-01-27,3,0
60,19913,88620,8,8,6,1,9,2017-01-26,0,0
60,19912,44527,4,4,5,2,6,2017-01-26,2,0
60,19911,51288,5,1,2,8,7,2017-01-26,3,0
60,19910,86334,8,6,3,3,3,2017-01-25,3,1
60,19909,85546,8,5,5,4,5,2017-01-25,3,0
60,19908,93901,9,3,9,0,0,2017-01-25,1,2
60,19907,93450,9,3,4,4,9,2017-01-24,1,0
60,19906,20731,2,0,7,3,0,2017-01-24,3,3
60,19905,21711,2,1,7,1,0,2017-01-24,2,0
60,19904,10062,1,0,0,6,1,2017-01-23,0,1
60,19903,98361,9,8,3,6,0,2017-01-23,1,0
60,19902,22048,2,2,0,4,7,2017-01-23,3,1
60,19901,20923,2,0,9,2,2,2017-01-22,3,2
60,19900,75921,7,5,9,2,0,2017-01-22,3,1
60,19899,1801,0,1,8,0,0,2017-01-22,0,0
60,19898,40464,4,0,4,6,3,2017-01-21,1,0
60,19897,8527,0,8,5,2,6,2017-01-21,2,1
60,19896,60591,6,0,5,9,0,2017-01-21,1,0
60,19895,81074,8,1,0,7,3,2017-01-20,2,0
60,19894,2145,0,2,1,4,4,2017-01-20,1,0
60,19893,23412,2,3,4,1,1,2017-01-20,2,0
60,19892,5601,0,5,6,0,0,2017-01-19,1,0
60,19891,60328,6,0,3,2,7,2017-01-19,3,0
60,19890,3507,0,3,5,0,6,2017-01-19,2,2
60,19889,5617,0,5,6,1,6,2017-01-18,1,0
60,19888,13869,1,3,8,6,8,2017-01-18,1,0
60,19887,86652,8,6,6,5,1,2017-01-18,1,0
60,19886,68228,6,8,2,2,7,2017-01-17,3,1
60,19885,3658,0,3,6,5,7,2017-01-17,3,0
60,19884,55465,5,5,4,6,4,2017-01-17,2,0
60,19883,88272,8,8,2,7,1,2017-01-16,2,2
60,19882,92242,9,2,2,4,1,2017-01-16,2,0
60,19881,86118,8,6,1,1,7,2017-01-16,1,1
60,19880,69125,6,9,1,2,4,2017-01-15,1,0
60,19879,73511,7,3,5,1,0,2017-01-15,3,2
60,19878,42561,4,2,5,6,0,2017-01-15,2,0
60,19877,60852,6,0,8,5,1,2017-01-14,1,0
60,19876,86907,8,6,9,0,6,2017-01-14,0,0
60,19875,53151,5,3,1,5,0,2017-01-14,3,1
60,19874,74104,7,4,1,0,3,2017-01-13,2,1
60,19873,72957,7,2,9,5,6,2017-01-13,3,1
60,19872,23996,2,3,9,9,5,2017-01-13,3,2
60,19871,3146,0,3,1,4,5,2017-01-12,2,1
60,19870,53603,5,3,6,0,2,2017-01-12,3,0
60,19869,74577,7,4,5,7,6,2017-01-12,3,0
60,19868,90123,9,0,1,2,2,2017-01-11,2,1
60,19867,74613,7,4,6,1,2,2017-01-11,2,1
60,19866,70086,7,0,0,8,5,2017-01-11,2,0
60,19865,5364,0,5,3,6,3,2017-01-10,3,0
60,19864,86256,8,6,2,5,5,2017-01-10,3,0
60,19863,25965,2,5,9,6,4,2017-01-10,2,1
60,19862,28678,2,8,6,7,7,2017-01-09,3,0
60,19861,77439,7,7,4,3,8,2017-01-09,3,0
60,19860,65367,6,5,3,6,6,2017-01-09,2,2
60,19859,75315,7,5,3,1,4,2017-01-08,3,0
60,19858,34537,3,4,5,3,6,2017-01-08,3,1
60,19857,88544,8,8,5,4,3,2017-01-08,2,0
60,19856,34339,3,4,3,3,8,2017-01-07,3,0
60,19855,78663,7,8,6,6,2,2017-01-07,2,0
60,19854,64220,6,4,2,1,9,2017-01-07,1,1
60,19853,41295,4,1,2,9,4,2017-01-06,1,2
60,19852,61289,6,1,2,8,8,2017-01-06,1,0
60,19851,28063,2,8,0,6,2,2017-01-06,2,0
60,19850,77591,7,7,5,9,0,2017-01-05,3,0
60,19849,69150,6,9,1,4,9,2017-01-05,0,0
60,19848,37936,3,7,9,3,5,2017-01-05,4,0
60,19847,44753,4,4,7,5,2,2017-01-04,3,2
60,19846,27053,2,7,0,5,2,2017-01-04,4,0
60,19845,95675,9,5,6,7,4,2017-01-04,2,0
60,19844,14108,1,4,1,0,7,2017-01-03,1,0
60,19843,59460,5,9,4,5,9,2017-01-03,2,2
60,19842,69432,6,9,4,3,1,2017-01-03,1,0
60,19841,75074,7,5,0,7,3,2017-01-02,4,0
60,19840,69400,6,9,3,9,9,2017-01-02,1,0
60,19839,16819,1,6,8,1,8,2017-01-02,0,0
60,19838,88723,8,8,7,2,2,2017-01-01,3,0
60,19837,47302,4,7,3,0,1,2017-01-01,2,1
60,19836,91906,9,1,9,0,5,2017-01-01,1,0
60,19835,34579,3,4,5,7,8,2016-12-31,3,2
60,19834,4329,0,4,3,2,8,2016-12-31,2,1
60,19833,38079,3,8,0,7,8,2016-12-31,2,1
60,19832,475,0,0,4,7,4,2016-12-30,1,1
60,19831,85755,8,5,7,5,4,2016-12-30,3,0
60,19830,33442,3,3,4,4,1,2016-12-30,2,0
60,19829,20020,2,0,0,1,9,2016-12-29,1,1
60,19828,37640,3,7,6,3,9,2016-12-29,3,0
60,19827,66586,6,6,5,8,5,2016-12-29,2,0
60,19826,71122,7,1,1,2,1,2016-12-28,2,0
60,19825,8504,0,8,5,0,3,2016-12-28,2,0
60,19824,76835,7,6,8,3,4,2016-12-28,2,0
60,19823,32211,3,2,2,1,0,2016-12-27,3,0
60,19822,27498,2,7,4,9,7,2016-12-27,3,0
60,19821,91131,9,1,1,3,0,2016-12-27,1,0
60,19820,39883,3,9,8,8,2,2016-12-26,2,0
60,19819,83928,8,3,9,2,7,2016-12-26,3,1
60,19818,25323,2,5,3,2,2,2016-12-26,5,0
60,19817,30835,3,0,8,3,4,2016-12-25,2,0
60,19816,68964,6,8,9,6,3,2016-12-25,1,0
60,19815,91401,9,1,4,0,0,2016-12-25,0,0
60,19814,42790,4,2,7,8,9,2016-12-24,2,0
60,19813,91576,9,1,5,7,5,2016-12-24,3,0
60,19812,56283,5,6,2,8,2,2016-12-24,3,0
60,19811,80016,8,0,0,1,5,2016-12-23,1,0
60,19810,99558,9,9,5,5,7,2016-12-23,3,0
60,19809,64296,6,4,2,9,5,2016-12-23,2,0
60,19808,2439,0,2,4,3,8,2016-12-22,2,0
60,19807,86182,8,6,1,8,1,2016-12-22,0,1
60,19806,83629,8,3,6,2,8,2016-12-22,2,0
60,19805,39394,3,9,3,9,3,2016-12-21,3,0
60,19804,82247,8,2,2,4,6,2016-12-21,2,0
60,19803,37138,3,7,1,3,7,2016-12-21,4,0
60,19802,19265,1,9,2,6,4,2016-12-20,1,1
60,19801,36166,3,6,1,6,5,2016-12-20,2,0
60,19800,52404,5,2,4,0,3,2016-12-20,3,1
60,19799,57793,5,7,7,9,2,2016-12-19,4,1
60,19798,33704,3,3,7,0,3,2016-12-19,4,0
60,19797,98226,9,8,2,2,5,2016-12-19,3,1
60,19796,59922,5,9,9,2,1,2016-12-18,2,0
60,19795,44874,4,4,8,7,3,2016-12-18,2,0
60,19794,35452,3,5,4,5,1,2016-12-18,3,0
60,19793,49317,4,9,3,1,6,2016-12-17,1,1
60,19792,42176,4,2,1,7,5,2016-12-17,3,1
60,19791,47765,4,7,7,6,4,2016-12-17,2,1
60,19790,18895,1,8,8,9,4,2016-12-16,0,2
60,19789,19105,1,9,1,0,4,2016-12-16,0,0
60,19788,87061,8,7,0,6,0,2016-12-16,1,0
60,19787,53675,5,3,6,7,4,2016-12-15,3,0
60,19786,65418,6,5,4,1,7,2016-12-15,2,0
60,19785,32734,3,2,7,3,3,2016-12-15,5,0
60,19784,45379,4,5,3,7,8,2016-12-14,3,0
60,19783,64565,6,4,5,6,4,2016-12-14,1,0
60,19782,21413,2,1,4,1,2,2016-12-14,2,0
60,19781,30801,3,0,8,0,0,2016-12-13,1,2
60,19780,31873,3,1,8,7,2,2016-12-13,3,0
60,19779,3770,0,3,7,6,9,2016-12-13,2,0
60,19778,18933,1,8,9,3,2,2016-12-12,2,0
60,19777,84798,8,4,7,9,7,2016-12-12,2,0
60,19776,26170,2,6,1,6,9,2016-12-12,1,1
60,19775,36958,3,6,9,5,7,2016-12-11,3,1
60,19774,31676,3,1,6,7,5,2016-12-11,3,0
60,19773,58584,5,8,5,8,3,2016-12-11,3,0
60,19772,33926,3,3,9,2,5,2016-12-10,4,1
60,19771,83697,8,3,6,9,6,2016-12-10,1,0
60,19770,67979,6,7,9,7,8,2016-12-10,2,0
60,19769,96401,9,6,4,0,0,2016-12-09,0,1
60,19768,46933,4,6,9,3,2,2016-12-09,2,0
60,19767,52498,5,2,4,9,7,2016-12-09,3,1
60,19766,59169,5,9,1,6,8,2016-12-08,1,1
60,19765,39521,3,9,5,2,0,2016-12-08,3,0
60,19764,73145,7,3,1,4,4,2016-12-08,2,0
60,19763,29778,2,9,7,7,7,2016-12-07,4,1
60,19762,64480,6,4,4,7,9,2016-12-07,1,0
60,19761,72742,7,2,7,4,1,2016-12-07,3,2
60,19760,74947,7,4,9,4,6,2016-12-06,1,1
60,19759,1142,0,1,1,4,1,2016-12-06,0,0
60,19758,48813,4,8,8,1,2,2016-12-06,1,1
60,19757,58674,5,8,6,7,3,2016-12-05,3,1
60,19756,16273,1,6,2,7,2,2016-12-05,3,2
60,19755,11480,1,1,4,7,9,2016-12-05,1,1
60,19754,9273,0,9,2,7,2,2016-12-04,3,1
60,19753,24180,2,4,1,7,9,2016-12-04,2,0
60,19752,81627,8,1,6,2,6,2016-12-04,1,1
60,19751,82379,8,2,3,7,8,2016-12-03,3,0
60,19750,69426,6,9,4,2,5,2016-12-03,2,0
60,19749,80963,8,0,9,6,2,2016-12-03,1,0
60,19748,78097,7,8,0,9,6,2016-12-02,1,0
60,19747,44245,4,4,2,4,4,2016-12-02,1,0
60,19746,80531,8,0,5,3,0,2016-12-02,2,1
60,19745,63881,6,3,8,8,0,2016-12-01,1,1
60,19744,83673,8,3,6,7,2,2016-12-01,3,2
60,19743,83138,8,3,1,3,7,2016-12-01,3,1
60,19742,63455,6,3,4,5,4,2016-11-30,2,0
60,19741,55712,5,5,7,1,1,2016-11-30,3,0
60,19740,30061,3,0,0,6,0,2016-11-30,1,0
60,19739,22277,2,2,2,7,6,2016-11-29,4,0
60,19738,63343,6,3,3,4,2,2016-11-29,3,0
60,19737,36736,3,6,7,3,5,2016-11-29,4,0
60,19736,72375,7,2,3,7,4,2016-11-28,4,0
60,19735,3199,0,3,1,9,8,2016-11-28,1,0
60,19734,40782,4,0,7,8,1,2016-11-28,1,0
60,19733,89936,8,9,9,3,5,2016-11-27,2,0
60,19732,46371,4,6,3,7,0,2016-11-27,2,0
60,19731,8185,0,8,1,8,4,2016-11-27,0,1
60,19730,11555,1,1,5,5,4,2016-11-26,2,1
60,19729,34056,3,4,0,5,5,2016-11-26,3,0
60,19728,13689,1,3,6,8,8,2016-11-26,1,1
60,19727,62882,6,2,8,8,1,2016-11-25,1,0
60,19726,48057,4,8,0,5,6,2016-11-25,1,0
60,19725,31685,3,1,6,8,4,2016-11-25,1,1
60,19724,72983,7,2,9,8,2,2016-11-24,3,1
60,19723,11273,1,1,2,7,2,2016-11-24,3,1
60,19722,12556,1,2,5,5,5,2016-11-24,4,2
60,19721,51256,5,1,2,5,5,2016-11-23,4,1
60,19720,53885,5,3,8,8,4,2016-11-23,2,0
60,19719,88970,8,8,9,6,9,2016-11-23,0,0
60,19718,62619,6,2,6,1,8,2016-11-22,1,0
60,19717,73802,7,3,8,0,1,2016-11-22,2,0
60,19716,29747,2,9,7,4,6,2016-11-22,2,1
60,19715,26425,2,6,4,2,4,2016-11-21,2,0
60,19714,39899,3,9,8,9,8,2016-11-21,1,0
60,19713,82484,8,2,4,8,3,2016-11-21,2,1
60,19712,77460,7,7,4,5,9,2016-11-20,3,0
60,19711,66926,6,6,9,2,5,2016-11-20,2,0
60,19710,80155,8,0,1,5,4,2016-11-20,1,0
60,19709,63878,6,3,8,7,7,2016-11-19,3,0
60,19708,56301,5,6,3,0,0,2016-11-19,2,1
60,19707,58832,5,8,8,3,1,2016-11-19,2,0
60,19706,42904,4,2,9,0,3,2016-11-18,2,1
60,19705,26946,2,6,9,4,5,2016-11-18,2,0
60,19704,54005,5,4,0,0,4,2016-11-18,1,0
60,19703,47794,4,7,7,9,3,2016-11-17,3,0
60,19702,36689,3,6,6,8,8,2016-11-17,1,0
60,19701,40796,4,0,7,9,5,2016-11-17,2,1
60,19700,33436,3,3,4,3,5,2016-11-16,4,0
60,19699,47741,4,7,7,4,0,2016-11-16,2,0
60,19698,22922,2,2,9,2,1,2016-11-16,3,0
60,19697,4198,0,4,1,9,7,2016-11-15,1,1
60,19696,63095,6,3,0,9,4,2016-11-15,1,0
60,19695,71252,7,1,2,5,1,2016-11-15,3,0
60,19694,3174,0,3,1,7,3,2016-11-14,3,0
60,19693,29765,2,9,7,6,4,2016-11-14,2,1
60,19692,76739,7,6,7,3,8,2016-11-14,3,2
60,19691,77790,7,7,7,8,9,2016-11-13,3,0
60,19690,46224,4,6,2,2,3,2016-11-13,3,0
60,19689,12689,1,2,6,8,8,2016-11-13,1,0
60,19688,77062,7,7,0,6,1,2016-11-12,2,0
60,19687,65891,6,5,8,9,0,2016-11-12,1,0
60,19686,17136,1,7,1,3,5,2016-11-12,3,0
60,19685,32969,3,2,9,6,8,2016-11-11,2,1
60,19684,40462,4,0,4,6,1,2016-11-11,0,1
60,19683,91409,9,1,4,0,8,2016-11-11,0,0
60,19682,89288,8,9,2,8,7,2016-11-10,2,0
60,19681,14997,1,4,9,9,6,2016-11-10,0,1
60,19680,60800,6,0,7,9,9,2016-11-10,1,1
60,19679,93729,9,3,7,2,8,2016-11-09,3,1
60,19678,99276,9,9,2,7,5,2016-11-09,3,0
60,19677,71308,7,1,3,0,7,2016-11-09,3,0
60,19676,7540,0,7,5,3,9,2016-11-08,3,0
60,19675,99786,9,9,7,8,5,2016-11-08,2,0
60,19674,37159,3,7,1,5,8,2016-11-08,3,0
60,19673,94227,9,4,2,2,6,2016-11-07,2,0
60,19672,29670,2,9,6,6,9,2016-11-07,1,1
60,19671,84310,8,4,3,0,9,2016-11-07,1,2
60,19670,9410,0,9,4,0,9,2016-11-06,0,0
60,19669,66698,6,6,6,9,7,2016-11-06,1,1
60,19668,48663,4,8,6,6,2,2016-11-06,1,1
60,19667,46045,4,6,0,4,4,2016-11-05,0,0
60,19666,10462,1,0,4,6,1,2016-11-05,0,1
60,19665,79670,7,9,6,6,9,2016-11-05,1,2
60,19664,59340,5,9,3,3,9,2016-11-04,3,1
60,19663,79106,7,9,1,0,5,2016-11-04,2,1
60,19662,32151,3,2,1,5,0,2016-11-04,3,0
60,19661,83419,8,3,4,1,8,2016-11-03,1,0
60,19660,4551,0,4,5,5,0,2016-11-03,2,0
60,19659,65316,6,5,3,1,5,2016-11-03,3,0
60,19658,86838,8,6,8,3,7,2016-11-02,2,0
60,19657,53245,5,3,2,4,4,2016-11-02,3,2
60,19656,59747,5,9,7,4,6,2016-11-02,2,0
60,19655,24575,2,4,5,7,4,2016-11-01,3,0
60,19654,16162,1,6,1,6,1,2016-11-01,0,1
60,19653,30268,3,0,2,6,7,2016-11-01,3,1
60,19652,97061,9,7,0,6,0,2016-10-31,1,0
60,19651,61659,6,1,6,5,8,2016-10-31,1,0
60,19650,37926,3,7,9,2,5,2016-10-31,4,0
60,19649,13284,1,3,2,8,3,2016-10-30,3,1
60,19648,42385,4,2,3,8,4,2016-10-30,2,1
60,19647,92848,9,2,8,4,7,2016-10-30,2,1
60,19646,63341,6,3,3,4,0,2016-10-29,2,0
60,19645,59098,5,9,0,9,7,2016-10-29,2,0
60,19644,21981,2,1,9,8,0,2016-10-29,1,2
60,19643,31903,3,1,9,0,2,2016-10-28,2,0
60,19642,93237,9,3,2,3,6,2016-10-28,3,0
60,19641,80328,8,0,3,2,7,2016-10-28,3,1
60,19640,40286,4,0,2,8,5,2016-10-27,2,1
60,19639,45638,4,5,6,3,7,2016-10-27,3,0
60,19638,37813,3,7,8,1,2,2016-10-27,3,0
60,19637,48372,4,8,3,7,1,2016-10-26,2,0
60,19636,6153,0,6,1,5,2,2016-10-26,2,0
60,19635,23032,2,3,0,3,1,2016-10-26,3,0
60,19634,67606,6,7,6,0,5,2016-10-25,2,2
60,19633,94601,9,4,6,0,0,2016-10-25,0,0
60,19632,26092,2,6,0,9,1,2016-10-25,1,0
60,19631,12346,1,2,3,4,5,2016-10-24,3,0
60,19630,33772,3,3,7,7,1,2016-10-24,4,0
60,19629,27599,2,7,5,9,8,2016-10-24,3,0
60,19628,34681,3,4,6,8,0,2016-10-23,1,1
60,19627,64438,6,4,4,3,7,2016-10-23,2,0
60,19626,36729,3,6,7,2,8,2016-10-23,3,2
60,19625,26859,2,6,8,5,8,2016-10-22,2,1
60,19624,21015,2,1,0,1,4,2016-10-22,1,0
60,19623,7388,0,7,3,8,7,2016-10-22,3,0
60,19622,91959,9,1,9,5,8,2016-10-21,1,1
60,19621,25453,2,5,4,5,2,2016-10-21,4,0
60,19620,60376,6,0,3,7,5,2016-10-21,3,0
60,19619,16859,1,6,8,5,8,2016-10-20,1,0
60,19618,22204,2,2,2,0,3,2016-10-20,4,1
60,19617,91403,9,1,4,0,2,2016-10-20,1,0
60,19616,69792,6,9,7,9,1,2016-10-19,1,2
60,19615,68714,6,8,7,1,3,2016-10-19,2,1
60,19614,10705,1,0,7,0,4,2016-10-19,1,0
60,19613,23033,2,3,0,3,2,2016-10-18,4,0
60,19612,52650,5,2,6,4,9,2016-10-18,2,3
60,19611,53950,5,3,9,4,9,2016-10-18,2,1
60,19610,65041,6,5,0,4,0,2016-10-17,1,0
60,19609,3152,0,3,1,5,1,2016-10-17,2,0
60,19608,84298,8,4,2,9,7,2016-10-17,2,1
60,19607,74679,7,4,6,7,8,2016-10-16,2,1
60,19606,47299,4,7,2,9,8,2016-10-16,2,1
60,19605,38497,3,8,4,9,6,2016-10-16,1,1
60,19604,68258,6,8,2,5,7,2016-10-15,3,0
60,19603,39819,3,9,8,1,8,2016-10-15,1,0
60,19602,16231,1,6,2,3,0,2016-10-15,2,0
60,19601,89419,8,9,4,1,8,2016-10-14,0,1
60,19600,80694,8,0,6,9,3,2016-10-14,1,0
60,19599,16008,1,6,0,0,7,2016-10-14,1,0
60,19598,94953,9,4,9,5,2,2016-10-13,2,0
60,19597,76297,7,6,2,9,6,2016-10-13,2,0
60,19596,54703,5,4,7,0,2,2016-10-13,3,1
60,19595,14381,1,4,3,8,0,2016-10-12,1,0
60,19594,25862,2,5,8,6,1,2016-10-12,2,0
60,19593,53431,5,3,4,3,0,2016-10-12,3,1
60,19592,55309,5,5,3,0,8,2016-10-11,3,1
60,19591,57513,5,7,5,1,2,2016-10-11,4,3
60,19590,7533,0,7,5,3,2,2016-10-11,4,0
60,19589,66356,6,6,3,5,5,2016-10-10,3,1
60,19588,55752,5,5,7,5,1,2016-10-10,4,2
60,19587,74756,7,4,7,5,5,2016-10-10,4,0
60,19586,91085,9,1,0,8,4,2016-10-09,0,0
60,19585,73892,7,3,8,9,1,2016-10-09,2,1
60,19584,97815,9,7,8,1,4,2016-10-09,1,0
60,19583,74036,7,4,0,3,5,2016-10-08,3,0
60,19582,81742,8,1,7,4,1,2016-10-08,1,1
60,19581,16552,1,6,5,5,1,2016-10-08,2,0
60,19580,44869,4,4,8,6,8,2016-10-07,0,2
60,19579,40817,4,0,8,1,6,2016-10-07,0,0
60,19578,76950,7,6,9,4,9,2016-10-07,1,0
60,19577,30859,3,0,8,5,8,2016-10-06,2,1
60,19576,79656,7,9,6,5,5,2016-10-06,3,0
60,19575,2587,0,2,5,8,6,2016-10-06,2,2
60,19574,32681,3,2,6,8,0,2016-10-05,2,1
60,19573,84361,8,4,3,6,0,2016-10-05,1,0
60,19572,2935,0,2,9,3,4,2016-10-05,2,1
60,19571,6253,0,6,2,5,2,2016-10-04,3,1
60,19570,39207,3,9,2,0,6,2016-10-04,2,0
60,19569,43999,4,3,9,9,8,2016-10-04,1,1
60,19568,59859,5,9,8,5,8,2016-10-03,2,2
60,19567,69669,6,9,6,6,8,2016-10-03,0,0
60,19566,57881,5,7,8,8,0,2016-10-03,2,1
60,19565,77432,7,7,4,3,1,2016-10-02,3,0
60,19564,99379,9,9,3,7,8,2016-10-02,2,0
60,19563,67211,6,7,2,1,0,2016-10-02,2,1
60,19562,11012,1,1,0,1,1,2016-10-01,0,1
60,19561,96632,9,6,6,3,1,2016-10-01,1,1
60,19560,40629,4,0,6,2,8,2016-10-01,1,1
60,19559,62665,6,2,6,6,4,2016-09-30,1,0
60,19558,16878,1,6,8,7,7,2016-09-30,2,0
60,19557,52491,5,2,4,9,0,2016-09-30,2,0
60,19556,17629,1,7,6,2,8,2016-09-29,2,2
60,19555,77889,7,7,8,8,8,2016-09-29,2,1
60,19554,47078,4,7,0,7,7,2016-09-29,3,0
60,19553,60439,6,0,4,3,8,2016-09-28,1,0
60,19552,97047,9,7,0,4,6,2016-09-28,1,0
60,19551,26175,2,6,1,7,4,2016-09-28,2,2
60,19550,37075,3,7,0,7,4,2016-09-27,3,0
60,19549,92454,9,2,4,5,3,2016-09-27,3,0
60,19548,39295,3,9,2,9,4,2016-09-27,2,0
60,19547,77967,7,7,9,6,6,2016-09-26,2,0
60,19546,88618,8,8,6,1,7,2016-09-26,1,0
60,19545,2004,0,2,0,0,3,2016-09-26,2,1
60,19544,5350,0,5,3,4,9,2016-09-25,2,1
60,19543,57325,5,7,3,2,4,2016-09-25,4,1
60,19542,75400,7,5,3,9,9,2016-09-25,3,1
60,19541,97110,9,7,1,0,9,2016-09-24,1,1
60,19540,93637,9,3,6,3,6,2016-09-24,2,0
60,19539,9874,0,9,8,7,3,2016-09-24,2,1
60,19538,79757,7,9,7,5,6,2016-09-23,3,2
60,19537,79298,7,9,2,9,7,2016-09-23,3,0
60,19536,56779,5,6,7,7,8,2016-09-23,3,1
60,19535,19716,1,9,7,1,5,2016-09-22,2,1
60,19534,58515,5,8,5,1,4,2016-09-22,2,1
60,19533,93745,9,3,7,4,4,2016-09-22,2,0
60,19532,46094,4,6,0,9,3,2016-09-21,1,2
60,19531,37194,3,7,1,9,3,2016-09-21,3,1
60,19530,9183,0,9,1,8,2,2016-09-21,1,1
60,19529,96084,9,6,0,8,3,2016-09-20,1,1
60,19528,81683,8,1,6,8,2,2016-09-20,1,0
60,19527,40294,4,0,2,9,3,2016-09-20,2,3
60,19526,70394,7,0,3,9,3,2016-09-19,3,0
60,19525,59609,5,9,6,0,8,2016-09-19,1,1
60,19524,53778,5,3,7,7,7,2016-09-19,5,1
60,19523,90638,9,0,6,3,7,2016-09-18,2,0
60,19522,56884,5,6,8,8,3,2016-09-18,2,3
60,19521,56381,5,6,3,8,0,2016-09-18,2,0
60,19520,82760,8,2,7,5,9,2016-09-17,3,0
60,19519,27242,2,7,2,4,1,2016-09-17,3,0
60,19518,64154,6,4,1,5,3,2016-09-17,2,0
60,19517,41797,4,1,7,9,6,2016-09-16,1,0
60,19516,35378,3,5,3,7,7,2016-09-16,5,0
60,19515,19009,1,9,0,0,8,2016-09-16,0,0
60,19514,5926,0,5,9,2,5,2016-09-15,3,0
60,19513,66334,6,6,3,3,3,2016-09-15,3,0
60,19512,21929,2,1,9,2,8,2016-09-15,2,0
60,19511,44158,4,4,1,5,7,2016-09-14,2,1
60,19510,34779,3,4,7,7,8,2016-09-14,3,1
60,19509,4063,0,4,0,6,2,2016-09-14,1,0
60,19508,36800,3,6,7,9,9,2016-09-13,2,1
60,19507,60759,6,0,7,5,8,2016-09-13,2,0
60,19506,96303,9,6,3,0,2,2016-09-13,2,0
60,19505,51922,5,1,9,2,1,2016-09-12,2,0
60,19504,19305,1,9,3,0,4,2016-09-12,1,0
60,19503,23776,2,3,7,7,5,2016-09-12,5,1
60,19502,81336,8,1,3,3,5,2016-09-11,3,1
60,19501,98348,9,8,3,4,7,2016-09-11,2,0
60,19500,29497,2,9,4,9,6,2016-09-11,1,1
60,19499,14461,1,4,4,6,0,2016-09-10,0,0
60,19498,25277,2,5,2,7,6,2016-09-10,4,2
60,19497,55517,5,5,5,1,6,2016-09-10,3,0
60,19496,17846,1,7,8,4,5,2016-09-09,2,0
60,19495,29407,2,9,4,0,6,2016-09-09,1,0
60,19494,56514,5,6,5,1,3,2016-09-09,3,2
60,19493,66104,6,6,1,0,3,2016-09-08,1,0
60,19492,24712,2,4,7,1,1,2016-09-08,2,0
60,19491,75177,7,5,1,7,6,2016-09-08,3,1
60,19490,72250,7,2,2,4,9,2016-09-07,3,0
60,19489,8038,0,8,0,3,7,2016-09-07,2,0
60,19488,35646,3,5,6,4,5,2016-09-07,3,1
60,19487,52634,5,2,6,3,3,2016-09-06,4,1
60,19486,45794,4,5,7,9,3,2016-09-06,3,2
60,19485,65732,6,5,7,3,1,2016-09-06,3,1
60,19484,98758,9,8,7,5,7,2016-09-05,3,0
60,19483,16601,1,6,6,0,0,2016-09-05,0,1
60,19482,44081,4,4,0,8,0,2016-09-05,0,0
60,19481,9438,0,9,4,3,7,2016-09-04,2,0
60,19480,43263,4,3,2,6,2,2016-09-04,3,0
60,19479,5739,0,5,7,3,8,2016-09-04,3,1
60,19478,32235,3,2,2,3,4,2016-09-03,4,2
60,19477,52333,5,2,3,3,2,2016-09-03,5,1
60,19476,53898,5,3,8,9,7,2016-09-03,3,0
60,19475,65524,6,5,5,2,3,2016-09-02,4,2
60,19474,65805,6,5,8,0,4,2016-09-02,1,1
60,19473,38878,3,8,8,7,7,2016-09-02,3,1
60,19472,90825,9,0,8,2,4,2016-09-01,1,1
60,19471,98364,9,8,3,6,3,2016-09-01,2,0
60,19470,17598,1,7,5,9,7,2016-09-01,3,0
60,19469,65973,6,5,9,7,2,2016-08-31,3,1
60,19468,45395,4,5,3,9,4,2016-08-31,2,0
60,19467,37218,3,7,2,1,7,2016-08-31,4,0
60,19466,14569,1,4,5,6,8,2016-08-30,1,1
60,19465,89063,8,9,0,6,2,2016-08-30,1,0
60,19464,60334,6,0,3,3,3,2016-08-30,3,1
60,19463,69073,6,9,0,7,2,2016-08-29,2,0
60,19462,82586,8,2,5,8,5,2016-08-29,3,0
60,19461,35019,3,5,0,1,8,2016-08-29,2,0
60,19460,94646,9,4,6,4,5,2016-08-28,1,0
60,19459,29564,2,9,5,6,3,2016-08-28,3,1
60,19458,27726,2,7,7,2,5,2016-08-28,5,0
60,19457,6273,0,6,2,7,2,2016-08-27,3,0
60,19456,59725,5,9,7,2,4,2016-08-27,3,1
60,19455,12421,1,2,4,2,0,2016-08-27,2,1
